"fishmonger";"торговец рыбой";;"ˈfɪʃˌmʌŋgə";;"[sound:https://audiocdn.lingualeo.com/v2/3/ZmlzaG1vbmdlcg==8e2cd754.mp3]";;;"Мой словарь"
"expound";"излагать. разьяснять";;"ɪkspˈaʊːnd";;"[sound:https://audiocdn.lingualeo.com/v2/3/ZXhwb3VuZA==ae248292.mp3]";;;"Мой словарь"
"inflate";"надувать";;"ɪnflˈeɪːt";;"[sound:https://audiocdn.lingualeo.com/v2/3/aW5mbGF0ZQ==eec8c3af.mp3]";;;"Мой словарь"
"power outlet";"электрическая розетка";;"ˈpaʊər ˈaʊtˌlɛt";;"[sound:https://audiocdn.lingualeo.com/v2/3/cG93ZXIgb3V0bGV03866bc31.mp3]";;;"Мой словарь"
"barb";"колючка, шип";;"bˈɑːb";;"[sound:https://audiocdn.lingualeo.com/v2/3/YmFyYg==73f65425.mp3]";;;"Мой словарь"
"pontoon";"понтон";;"pɒntˈuːn";"I'll take you to my <b>pontoon</b>.";"[sound:https://audiocdn.lingualeo.com/v2/3/cG9udG9vbg==ca3b1668.mp3]";"I'll take you to my {{c1::pontoon}}.";;"Мой словарь"
"shutter";"затвор. жалюзи. штора";"<img src='https://contentcdn.lingualeo.com/uploads/picture/3250106.png'>";"ˈʃʌtər";"You see, the sliding <b>shutter</b> works just like a camera.";"[sound:https://audiocdn.lingualeo.com/v2/3/c2h1dHRlcg==b0e419da.mp3]";"You see, the sliding {{c1::shutter}} works just like a camera.";;"Мой словарь"
"radish";"редька. редиска";"<img src='https://contentcdn.lingualeo.com/uploads/picture/3243607.png'>";"ˈrædɪʃ";"Your <b>radish</b>, Ma'am.";"[sound:https://audiocdn.lingualeo.com/v2/3/cmFkaXNo6b54400b.mp3]";"Your {{c1::radish}}, Ma'am.";;"Мой словарь"
"horseradish";"хрен";;"ˈhɔrsˌrædɪʃ";;"[sound:https://audiocdn.lingualeo.com/v2/3/aG9yc2VyYWRpc2g=04916464.mp3]";;;"Мой словарь"
"hamstring";"сухожилие. парализовать";"<img src='https://contentcdn.lingualeo.com/uploads/picture/3247881.png'>";"hˈæmstrɪŋ";"Pulled a <b>hamstring</b> playing Twister.";"[sound:https://audiocdn.lingualeo.com/v2/3/aGFtc3RyaW5ndda89ed0.mp3]";"Pulled a {{c1::hamstring}} playing Twister.";;"Мой словарь"
"fungal";"грибковый";;"fˈʌŋgl";;"[sound:https://audiocdn.lingualeo.com/v2/3/ZnVuZ2Fsef11f56f.mp3]";;;"Мой словарь"
"fractional";"дробный. частичный. незначительный";;"frˈækʃn̩əl";;"[sound:https://audiocdn.lingualeo.com/v2/3/ZnJhY3Rpb25hbA==cbad1d44.mp3]";;;"Мой словарь"
"tippy";"неустойчивый";;"tˈɪpi";;"[sound:https://audiocdn.lingualeo.com/v2/3/dGlwcHk=6357813a.mp3]";;;"Мой словарь"
"salacity";"непристойность";;;;"[sound:https://audiocdn.lingualeo.com/v2/3/c2FsYWNpdHk=28ec85ed.mp3]";;;"Мой словарь"
"potent";"сильнодействующий";;"poutn̩t";;"[sound:https://audiocdn.lingualeo.com/v2/3/cG90ZW50d2f14e82.mp3]";;;"Мой словарь"
"brackish";"солоноватый. противный";;"brˈækɪʃ";;"[sound:https://audiocdn.lingualeo.com/v2/3/YnJhY2tpc2g=76ac6456.mp3]";;;"Мой словарь"
"cathedral";"собор";"<img src='https://contentcdn.lingualeo.com/uploads/picture/291403.png'>";"kəθˈiːdrl";"-... lookingdown,passingthe <b>cathedral</b>.";"[sound:https://audiocdn.lingualeo.com/v2/3/Y2F0aGVkcmFsd80ca30c.mp3]";"-... lookingdown,passingthe {{c1::cathedral}}.";;"Мой словарь"
"tannery";"кожевенный завод";;"tˈænəri";;"[sound:https://audiocdn.lingualeo.com/v2/3/dGFubmVyeQ==e4602e16.mp3]";;;"Мой словарь"
"slaughterhouse";"cкотобойня";;"slˈɔːtəhaʊːs";;"[sound:https://audiocdn.lingualeo.com/v2/3/c2xhdWdodGVyaG91c2U=e999321f.mp3]";;;"Мой словарь"
"ferocity";"свирепость";"<img src='https://contentcdn.lingualeo.com/uploads/picture/4557.png'>";"fərˈɒsɪti";"Yes, they were tremendous in size and <b>ferocity</b>.";"[sound:https://audiocdn.lingualeo.com/v2/3/ZmVyb2NpdHk=853ba82e.mp3]";"Yes, they were tremendous in size and {{c1::ferocity}}.";;"Мой словарь"
"fencer";"фехтовальщик";;;"You mean I'm a poor <b>fencer</b>?";"[sound:https://audiocdn.lingualeo.com/v2/3/ZmVuY2Vy0f3e9234.mp3]";"You mean I'm a poor {{c1::fencer}}?";;"Мой словарь"
"on cloud nine";"на седьмом небе от счастья";;"ɒŋ klˈaʊːd nˈaɪn";;"[sound:https://audiocdn.lingualeo.com/v2/3/b24gY2xvdWQgbmluZQ==5ead1188.mp3]";;;"Мой словарь"
"i have run out of";"У меня закончились";;"aɪ hæv rʌn aʊt ʌv";;"[sound:https://audiocdn.lingualeo.com/v2/3/aSBoYXZlIHJ1biBvdXQgb2Y=f0998a3f.mp3]";;;"Мой словарь"
"feminine";"женственный";;"ˈfɛmɪnɪn";;"[sound:https://audiocdn.lingualeo.com/v2/3/ZmVtaW5pbmU=1647b009.mp3]";;;"Мой словарь"
"vivacious";"живой. оживленный";;"vɪvˈeɪːʃəs";;"[sound:https://audiocdn.lingualeo.com/v2/3/dml2YWNpb3Vz5f2d1155.mp3]";;;"Мой словарь"
"bullfighter";"тореадор, матадор";;"bˈʊlfaɪːtə";;"[sound:https://audiocdn.lingualeo.com/v2/3/YnVsbGZpZ2h0ZXI=aad29bdb.mp3]";;;"Мой словарь"
"trippy";"странный, психоделический";;"trˈɪpi";;"[sound:https://audiocdn.lingualeo.com/v2/3/dHJpcHB5159e8be4.mp3]";;;"Мой словарь"
"cliffhanger";"кульминация. захватывающий дух";;"klˈɪfhæŋə";;"[sound:https://audiocdn.lingualeo.com/v2/3/Y2xpZmZoYW5nZXI=62cddf61.mp3]";;;"Мой словарь"
"irksome";"утомительный";;"ˈɜːksəm";;"[sound:https://audiocdn.lingualeo.com/v2/3/aXJrc29tZQ==e32d0f33.mp3]";;;"Мой словарь"
"orderly";"санитар, ординпрец";;"ˈɔːdəli";;"[sound:https://audiocdn.lingualeo.com/v2/3/b3JkZXJseQ==e7093ef8.mp3]";;;"Мой словарь"
"revere";"уважать";;"rɪvˈɪəː";;"[sound:https://audiocdn.lingualeo.com/v2/3/cmV2ZXJlbf897b0a.mp3]";;;"Мой словарь"
"bygone";"прошедший";;"bˈaɪgɒn";;"[sound:https://audiocdn.lingualeo.com/v2/3/Ynlnb25lfe749579.mp3]";;;"Мой словарь"
"fief";"феодальное поместье (ист.)";;"fif";"Our lord's house or <b>fief</b>.";"[sound:https://audiocdn.lingualeo.com/v2/3/ZmllZg==7fc94348.mp3]";"Our lord's house or {{c1::fief}}.";;"Мой словарь"
"transcribe";"переписывать";;"trænˈskraɪb";;"[sound:https://audiocdn.lingualeo.com/v2/3/dHJhbnNjcmliZQ==adfb1e41.mp3]";;;"Мой словарь"
"tarot";"таро";;"tˈærəʊː";;"[sound:https://audiocdn.lingualeo.com/v2/3/dGFyb3Q=32511713.mp3]";;;"Мой словарь"
"faction";"фракция";;"fˈækʃən";"One <b>faction</b> being the students who sit in the back.";"[sound:https://audiocdn.lingualeo.com/v2/3/ZmFjdGlvbg==d1587103.mp3]";"One {{c1::faction}} being the students who sit in the back.";;"Мой словарь"
"demeanour";"поведение";;"dɪmˈiːnə";;"[sound:https://audiocdn.lingualeo.com/v2/3/ZGVtZWFub3Vy797b4867.mp3]";;;"Мой словарь"
"curtail";"сократить";"<img src='https://contentcdn.lingualeo.com/uploads/picture/160116.png'>";"kɜːtˈeɪːl";;"[sound:https://audiocdn.lingualeo.com/v2/3/Y3VydGFpbA==4fdc1869.mp3]";;;"Мой словарь"
"embark";"грузиться, садиться на корабль";;"ɪmˈbɑːk";;"[sound:https://audiocdn.lingualeo.com/v2/3/ZW1iYXJrae585e77.mp3]";;;"Мой словарь"
"tinsel";"гирлянда. мишура";"<img src='https://contentcdn.lingualeo.com/uploads/picture/103733.png'>";"ˈtɪnsəl";;"[sound:https://audiocdn.lingualeo.com/v2/3/dGluc2Vs06dc9420.mp3]";;;"Мой словарь"
"cut corners";"халтурить";;"kˈʌt kˈɔːnəz";;"[sound:https://audiocdn.lingualeo.com/v2/3/Y3V0IGNvcm5lcnM=9e1113fc.mp3]";;;"Мой словарь"
"envision";"нарисовать в своем воображении. представлять себе. представить себе. предвидеть";;"ɪnvˈɪʒən";;"[sound:https://audiocdn.lingualeo.com/v2/3/ZW52aXNpb24=86e5326b.mp3]";;;"Мой словарь"
"consulting";"консультации";;"kənˈsʌltɪŋ";"You mustn't move a step from now on without <b>consulting</b> him.";"[sound:https://audiocdn.lingualeo.com/v2/3/Y29uc3VsdGluZw==1dc93f29.mp3]";"You mustn't move a step from now on without {{c1::consulting}} him.";;"Мой словарь"
"reef";"риф";;"rif";"We must use the oars or we will hit the <b>reef</b>!";"[sound:https://audiocdn.lingualeo.com/v2/3/cmVlZg==a6b8eeb1.mp3]";"We must use the oars or we will hit the {{c1::reef}}!";;"Мой словарь"
"cod";"треска";"<img src='https://contentcdn.lingualeo.com/uploads/picture/3245254.png'>";"kɑd";"<b>Cod</b>, , these are the usual fish.";"[sound:https://audiocdn.lingualeo.com/v2/3/Y29kb5df2080.mp3]";"{{c1::Cod}}, , these are the usual fish.";;"Мой словарь"
"chipmunk";"бурундук";"<img src='https://contentcdn.lingualeo.com/uploads/picture/183626.png'>";"ʧɪpmʌŋk";"Well, strictly speaking, he's a <b>chipmunk</b>.";"[sound:https://audiocdn.lingualeo.com/v2/3/Y2hpcG11bms=f0a5199c.mp3]";"Well, strictly speaking, he's a {{c1::chipmunk}}.";;"Мой словарь"
"caustic";"едкий";;"kˈɔːstɪk";;"[sound:https://audiocdn.lingualeo.com/v2/3/Y2F1c3RpYw==a7bcc7d2.mp3]";;;"Мой словарь"
"slim";"худой";"<img src='https://contentcdn.lingualeo.com/uploads/picture/558756.png'>";"slɪm";"Horse Face Lee, <b>Slim</b> Miller...";"[sound:https://audiocdn.lingualeo.com/v2/3/c2xpbQ==30a44f98.mp3]";"Horse Face Lee, {{c1::Slim}} Miller...";;"Мой словарь"
"sang";"пел";"<img src='https://contentcdn.lingualeo.com/uploads/picture/41157.png'>";"sˈæŋ";"The little moustached one <b>sang</b> like the rest";"[sound:https://audiocdn.lingualeo.com/v2/3/c2FuZw==dc9e4ede.mp3]";"The little moustached one {{c1::sang}} like the rest";;"Мой словарь"
"peculiarity";"особенность";"<img src='https://contentcdn.lingualeo.com/uploads/picture/63972.png'>";"pɪkju:lɪˈærɪti";"It's a <b>peculiarity</b> of hers.";"[sound:https://audiocdn.lingualeo.com/v2/3/cGVjdWxpYXJpdHk=f1576623.mp3]";"It's a {{c1::peculiarity}} of hers.";;"Мой словарь"
"hummingbird";"колибри";;"ˈhʌmɪŋˌbɜrd";;"[sound:https://audiocdn.lingualeo.com/v2/3/aHVtbWluZ2JpcmQ=c19970bb.mp3]";;;"Мой словарь"
"jay";"сойка";"<img src='https://contentcdn.lingualeo.com/uploads/picture/3244276.png'>";"ʤeɪ";"There's one of them pretty little blue <b>jay</b> birds.";"[sound:https://audiocdn.lingualeo.com/v2/3/amF561d1b71a.mp3]";"There's one of them pretty little blue {{c1::jay}} birds.";;"Мой словарь"
"bleep";"сигнал. бип, гудок";;"blˈiːp";"Second <b>bleep</b> on screen.";"[sound:https://audiocdn.lingualeo.com/v2/3/YmxlZXA=79bec898.mp3]";"Second {{c1::bleep}} on screen.";;"Мой словарь"
"heron";"цапля";"<img src='https://contentcdn.lingualeo.com/uploads/picture/3244270.png'>";"ˈhɛrən";"- Barn swallow? That is a great blue <b>heron</b>.";"[sound:https://audiocdn.lingualeo.com/v2/3/aGVyb24=b3cec6d6.mp3]";"- Barn swallow? That is a great blue {{c1::heron}}.";;"Мой словарь"
"outskirt";"окраина";;"ˈaʊːtskɜːt";;"[sound:https://audiocdn.lingualeo.com/v2/3/b3V0c2tpcnQ=8d0ce23c.mp3]";;;"Мой словарь"
"stellar";"звездный";;"stˈelə";;"[sound:https://audiocdn.lingualeo.com/v2/3/c3RlbGxhcg==8cc77182.mp3]";;;"Мой словарь"
"recess";"перерыв. делать перерыв";"<img src='https://contentcdn.lingualeo.com/uploads/picture/544027.png'>";"rɪˈsɛs";"For a brief <b>recess</b>.";"[sound:https://audiocdn.lingualeo.com/v2/3/cmVjZXNz17f175d3.mp3]";"For a brief {{c1::recess}}.";;"Мой словарь"
"mule";"мул. шлёпанец";"<img src='https://contentcdn.lingualeo.com/uploads/picture/104900.png'>";"mjˈuːl";"- Forty acres and a <b>mule</b>!";"[sound:https://audiocdn.lingualeo.com/v2/3/bXVsZQ==28e38841.mp3]";"- Forty acres and a {{c1::mule}}!";;"Мой словарь"
"mascara";"тушь для ресниц и бровей";;"maˈskɑːrə";;"[sound:https://audiocdn.lingualeo.com/v2/3/bWFzY2FyYQ==96d971a2.mp3]";;;"Мой словарь"
"expend";"тратить";"<img src='https://contentcdn.lingualeo.com/uploads/picture/1458001.png'>";"ɪkspˈend";;"[sound:https://audiocdn.lingualeo.com/v2/3/ZXhwZW5k12984949.mp3]";;;"Мой словарь"
"avant";"перед. авангард";;"ˈævənt";;"[sound:https://audiocdn.lingualeo.com/v2/3/YXZhbnQ=9f880485.mp3]";;;"Мой словарь"
"cud";"жвачка";;;;"[sound:https://audiocdn.lingualeo.com/v2/3/Y3Vk0f3ff1f5.mp3]";;;"Мой словарь"
"Taoiseach";"премьер-министр Ирландии";;;;"[sound:https://audiocdn.lingualeo.com/v2/3/VGFvaXNlYWNo0043f7ae.mp3]";;;"Мой словарь"
"slant";"наклон";"<img src='https://contentcdn.lingualeo.com/uploads/picture/554697.png'>";"slˈɑːnt";;"[sound:https://audiocdn.lingualeo.com/v2/3/c2xhbnQ=12e616b4.mp3]";;;"Мой словарь"
"movie buff";"любитель кино";;"ˈmuvi bˈʌf";;"[sound:https://audiocdn.lingualeo.com/v2/3/bW92aWUgYnVmZg==3d35eec3.mp3]";;;"Мой словарь"
"haberdasher";"галантерейщик";;;;"[sound:https://audiocdn.lingualeo.com/v2/3/aGFiZXJkYXNoZXI=e493257d.mp3]";;;"Мой словарь"
"barred";"запрещенный";;"bˈɑːd";;"[sound:https://audiocdn.lingualeo.com/v2/3/YmFycmVk636e43df.mp3]";;;"Мой словарь"
"nuke";"атомный. использовать атомное оружие";;"nuk";;"[sound:https://audiocdn.lingualeo.com/v2/3/bnVrZQ==8a094af6.mp3]";;;"Мой словарь"
"orca";"косатка";;"ˈɔrkə";;"[sound:https://audiocdn.lingualeo.com/v2/3/b3JjYQ==02d5d85e.mp3]";;;"Мой словарь"
"in charge";"во главе, отвечающий, ответственный";;"ɪn tʃˈɑːdʒ";;"[sound:https://audiocdn.lingualeo.com/v2/3/aW4gY2hhcmdl5dcc5348.mp3]";;;"Мой словарь"
"toad";"жаба";"<img src='https://contentcdn.lingualeo.com/uploads/picture/3244415.png'>";"toʊd";"I was a <b>toad</b> on a wet rock.";"[sound:https://audiocdn.lingualeo.com/v2/3/dG9hZA==084a1cdd.mp3]";"I was a {{c1::toad}} on a wet rock.";;"Мой словарь"
"legit";"законный";;"lɪdʒˈɪt";;"[sound:https://audiocdn.lingualeo.com/v2/3/bGVnaXQ=41ac9490.mp3]";;;"Мой словарь"
"liminal";"едва воспринимаемый, минимальный";;;;"[sound:https://audiocdn.lingualeo.com/v2/3/bGltaW5hbA==a0894b4d.mp3]";;;"Мой словарь"
"grindstone";"точильный камень, жернова";;"grˈaɪndstəʊːn";;"[sound:https://audiocdn.lingualeo.com/v2/3/Z3JpbmRzdG9uZQ==69e94776.mp3]";;;"Мой словарь"
"babble";"болтовня";;"ˈbæbl";"Owls hooted to one another in a disgruntled sort of way over the <b>babble</b> and the scraping of heavy trunks";"[sound:https://audiocdn.lingualeo.com/v2/3/YmFiYmxl7e2158bf.mp3]";"Owls hooted to one another in a disgruntled sort of way over the {{c1::babble}} and the scraping of heavy trunks";;"Мой словарь"
"follow-up actions";"последующие действия";;"fˈɒləʊː w̆ʌp ˈækʃənz";;"[sound:https://audiocdn.lingualeo.com/v2/3/Zm9sbG93LXVwIGFjdGlvbnM=f03fd6ca.mp3]";;;"Мой словарь"
"prompt";"срочный";;"prɑːmpt";;"[sound:https://audiocdn.lingualeo.com/v2/3/cHJvbXB0ae1566e7.mp3]";;;"Мой словарь"
"sleuth";"разг. сыщик";;"slˈuːθ";;"[sound:https://audiocdn.lingualeo.com/v2/3/c2xldXRoaac45e91.mp3]";;;"Мой словарь"
"ingenuity";"изобретательность";"<img src='https://contentcdn.lingualeo.com/uploads/picture/70361.png'>";"ɪndʒɪnjˈuːɪti";"<b>Ingenuity</b>, courage, self-sacrifice.";"[sound:https://audiocdn.lingualeo.com/v2/3/aW5nZW51aXR5bd7951bf.mp3]";"{{c1::Ingenuity}}, courage, self-sacrifice.";;"Мой словарь"
"midjourney";"середина пути";;;;"[sound:https://audiocdn.lingualeo.com/v2/3/bWlkam91cm5leQ==766a2a60.mp3]";;;"Мой словарь"
"side hustle";"подработка (сленг)";;;;"[sound:https://audiocdn.lingualeo.com/v2/3/c2lkZSBodXN0bGU=4cee5f5e.mp3]";;;"Мой словарь"
"cautionary tales";"поучительные истории";;"kˈɔːʃənri teɪlz";;"[sound:https://audiocdn.lingualeo.com/v2/3/Y2F1dGlvbmFyeSB0YWxlcw==31c37a3c.mp3]";;;"Мой словарь"
"spare time";"Свободное время";"<img src='https://contentcdn.lingualeo.com/uploads/picture/1125707.png'>";"spˈeəː tˈaɪm";;"[sound:https://audiocdn.lingualeo.com/v2/3/c3BhcmUgdGltZQ==ce5322f5.mp3]";;;"Мой словарь"
"rustic";"деревенский";"<img src='https://contentcdn.lingualeo.com/uploads/picture/157145.png'>";"rˈʌstɪk";"What about my <b>rustic</b> monologue?";"[sound:https://audiocdn.lingualeo.com/v2/3/cnVzdGlj1f29f51d.mp3]";"What about my {{c1::rustic}} monologue?";;"Мой словарь"
"canned";"консервированный (о продуктах)";;"kˈænd";;"[sound:https://audiocdn.lingualeo.com/v2/3/Y2FubmVk31c62485.mp3]";;;"Мой словарь"
"incapacity";"неспособность";"<img src='https://contentcdn.lingualeo.com/uploads/picture/690624.png'>";"ɪŋkəpˈæsɪti";"Could this mental <b>incapacity</b> have afflicted him earlier?";"[sound:https://audiocdn.lingualeo.com/v2/3/aW5jYXBhY2l0eQ==6b1f11d6.mp3]";"Could this mental {{c1::incapacity}} have afflicted him earlier?";;"Мой словарь"
"bouquet";"букет";"<img src='https://contentcdn.lingualeo.com/uploads/picture/2069220.png'>";"buˈkeɪ";"This is the prettiest bridal <b>bouquet</b> I ever saw!";"[sound:https://audiocdn.lingualeo.com/v2/3/Ym91cXVldA==26bce152.mp3]";"This is the prettiest bridal {{c1::bouquet}} I ever saw!";;"Мой словарь"
"damned";"проклятый";"<img src='https://contentcdn.lingualeo.com/uploads/picture/164735.png'>";"dˈæmd";"I want you so that I can envy the <b>damned</b>.";"[sound:https://audiocdn.lingualeo.com/v2/3/ZGFtbmVkc63fa800.mp3]";"I want you so that I can envy the {{c1::damned}}.";;"Мой словарь"
"outreach";"пропаганда, информационная деятельность";;"ˈaʊˌtriʧ";;"[sound:https://audiocdn.lingualeo.com/v2/3/b3V0cmVhY2g=3279a884.mp3]";;;"Мой словарь"
"affix";"прикрепить. придаток";"<img src='https://contentcdn.lingualeo.com/uploads/picture/326727.png'>";"əfˈɪks";;"[sound:https://audiocdn.lingualeo.com/v2/3/YWZmaXg=9e95ba9e.mp3]";;;"Мой словарь"
"caption";"заглавие, заголовок (в газете). арест, захват";;"ˈkæpʃn";;"[sound:https://audiocdn.lingualeo.com/v2/3/Y2FwdGlvbg==f480f73e.mp3]";;;"Мой словарь"
"is wondering";"интересно";;;;"[sound:https://audiocdn.lingualeo.com/v2/3/aXMgd29uZGVyaW5nb052c3d5.mp3]";;;"Мой словарь"
"reconcile";"примирить. согласовать";"<img src='https://contentcdn.lingualeo.com/uploads/picture/329480.png'>";"rˈekənsaɪːl";"I know no other way to <b>reconcile</b> myself with my own hands";"[sound:https://audiocdn.lingualeo.com/v2/3/cmVjb25jaWxl8367135a.mp3]";"I know no other way to {{c1::reconcile}} myself with my own hands";;"Мой словарь"
